status	type	_groupID	kept	discarded	count_kept	count_discarded
OK	1-to-1	g01996	Sotub03g036640.1.1	PGSC0003DMG400002633	1	1
OK	1-to-1	g01997	Sotub03g036650.1.1	PGSC0003DMG400002634	1	1
OK	1-to-1	g01998	Sotub03g036670.1.1	PGSC0003DMG400002636	1	1
OK	1-to-1	g01999	Sotub03g036680.1.1	PGSC0003DMG400002637	1	1
OK	1-to-1	g02000	Sotub03g036690.1.1	PGSC0003DMG400002638	1	1
OK	1-to-1	g02001	Sotub03g036700.1.1	PGSC0003DMG400002639	1	1
OK	1-to-1	g02002	Sotub03g036770.1.1	PGSC0003DMG400002641	1	1
OK	1-to-1	g02003	Sotub03g036840.1.1	PGSC0003DMG400002643	1	1
OK	1-to-1	g02004	Sotub03g036870.1.1	PGSC0003DMG400002644	1	1
OK	1-to-1	g02005	Sotub03g035110.1.1	PGSC0003DMG400002645	1	1
OK	singleton	g02006	PGSC0003DMG400002646	-	1	0
OK	singleton	g02007	PGSC0003DMG400002650	-	1	0
OK	1-to-1	g02008	Sotub03g036460.1.1	PGSC0003DMG400002651	1	1
OK	1-to-1	g02009	Sotub03g036760.1.1	PGSC0003DMG400002652	1	1
OK	1-to-1	g02010	Sotub09g010530.1.1	PGSC0003DMG400002655	1	1
OK	1-to-1	g02011	Sotub09g010640.1.1	PGSC0003DMG400002658	1	1
OK	1-to-1	g02012	Sotub09g010670.1.1	PGSC0003DMG400002660	1	1
OK	1-to-1	g02013	Sotub09g010760.1.1	PGSC0003DMG400002662	1	1
OK	1-to-1	g02014	PGSC0003DMG400002663	Sotub09g010810.1.1	1	1
OK	1-to-1	g02015	Sotub09g010830.1.1	PGSC0003DMG400002664	1	1
OK	singleton	g02016	PGSC0003DMG400002666	-	1	0
OK	1-to-1	g02017	Sotub09g010890.1.1	PGSC0003DMG400002667	1	1
OK	singleton	g02018	PGSC0003DMG400002668	-	1	0
OK	1-to-1	g02019	Sotub09g010930.1.1	PGSC0003DMG400002669	1	1
OK	1-to-1	g02020	Sotub09g010940.1.1	PGSC0003DMG400002670	1	1
OK	1-to-1	g02021	Sotub09g010960.1.1	PGSC0003DMG400002671	1	1
OK	1-to-1	g02022	Sotub09g010980.1.1	PGSC0003DMG400002672	1	1
OK	many-to-1	g02023	PGSC0003DMG400002673|PGSC0003DMG400002674	Sotub09g011010.1.1	2	1
OK	1-to-1	g02024	Sotub09g011020.1.1	PGSC0003DMG400002675	1	1
OK	1-to-1	g02025	Sotub09g011040.1.1	PGSC0003DMG400002676	1	1
OK	1-to-1	g02026	Sotub09g011050.1.1	PGSC0003DMG400002677	1	1
OK	1-to-1	g02027	Sotub09g011060.1.1	PGSC0003DMG400002678	1	1
OK	singleton	g02028	PGSC0003DMG400002679	-	1	0
OK	1-to-1	g02029	PGSC0003DMG400002680	Sotub09g011100.1.1	1	1
OK	1-to-1	g02030	Sotub09g011150.1.1	PGSC0003DMG400002681	1	1
OK	1-to-1	g02031	Sotub09g011190.1.1	PGSC0003DMG400002682	1	1
OK	1-to-1	g02032	Sotub09g011250.1.1	PGSC0003DMG400002684	1	1
OK	1-to-1	g02033	Sotub09g011380.1.1	PGSC0003DMG400002686	1	1
OK	1-to-1	g02034	Sotub09g011390.1.1	PGSC0003DMG400002687	1	1
OK	1-to-1	g02035	Sotub09g011420.1.1	PGSC0003DMG400002688	1	1
OK	1-to-1	g02036	Sotub09g011470.1.1	PGSC0003DMG400002689	1	1
OK	1-to-1	g02037	Sotub09g011490.1.1	PGSC0003DMG400002690	1	1
OK	1-to-1	g02038	Sotub09g011510.1.1	PGSC0003DMG400002691	1	1
OK	1-to-1	g02039	Sotub09g011520.1.1	PGSC0003DMG400002692	1	1
OK	1-to-1	g02040	Sotub09g011540.1.1	PGSC0003DMG400002693	1	1
OK	1-to-1	g02041	Sotub09g010490.1.1	PGSC0003DMG400002694	1	1
OK	1-to-1	g02042	Sotub09g010510.1.1	PGSC0003DMG400002695	1	1
OK	1-to-1	g02043	Sotub09g010520.1.1	PGSC0003DMG400002696	1	1
OK	1-to-1	g02044	Sotub09g010540.1.1	PGSC0003DMG400002697	1	1
OK	1-to-1	g02045	Sotub09g010680.1.1	PGSC0003DMG400002699	1	1
OK	many-to-1	g02046	Sotub09g010690.1.1|Sotub09g010700.1.1	PGSC0003DMG400002700	2	1
OK	1-to-1	g02047	Sotub09g010820.1.1	PGSC0003DMG400002703	1	1
OK	1-to-1	g02048	Sotub09g010850.1.1	PGSC0003DMG400002706	1	1
OK	many-to-many	g02049	Sotub09g010910.1.1|Sotub09g021780.1.1	PGSC0003DMG400002707|PGSC0003DMG400003816	2	2
OK	1-to-1	g02050	Sotub09g010970.1.1	PGSC0003DMG400002708	1	1
OK	1-to-1	g02051	PGSC0003DMG400002709	Sotub09g011000.1.1	1	1
OK	1-to-1	g02052	Sotub09g011030.1.1	PGSC0003DMG400002710	1	1
OK	1-to-1	g02053	Sotub09g011070.1.1	PGSC0003DMG400002711	1	1
OK	1-to-1	g02054	Sotub09g011110.1.1	PGSC0003DMG400002713	1	1
OK	1-to-1	g02055	Sotub09g011160.1.1	PGSC0003DMG400002715	1	1
OK	1-to-1	g02056	Sotub09g011180.1.1	PGSC0003DMG400002716	1	1
OK	1-to-1	g02057	Sotub09g011200.1.1	PGSC0003DMG400002717	1	1
OK	1-to-1	g02058	Sotub09g011230.1.1	PGSC0003DMG400002719	1	1
OK	1-to-1	g02059	Sotub09g011240.1.1	PGSC0003DMG400002720	1	1
OK	1-to-many	g02060	PGSC0003DMG400002722	Sotub09g011290.1.1|Sotub09g011300.1.1|Sotub09g011310.1.1	1	3
OK	1-to-1	g02061	Sotub09g011320.1.1	PGSC0003DMG400002723	1	1
OK	1-to-1	g02062	Sotub09g011330.1.1	PGSC0003DMG400002724	1	1
OK	1-to-1	g02063	Sotub09g011370.1.1	PGSC0003DMG400002725	1	1
OK	1-to-1	g02064	Sotub09g011410.1.1	PGSC0003DMG400002726	1	1
OK	1-to-1	g02065	Sotub09g011480.1.1	PGSC0003DMG400002727	1	1
OK	1-to-1	g02066	Sotub09g011500.1.1	PGSC0003DMG400002728	1	1
OK	1-to-1	g02067	Sotub09g011530.1.1	PGSC0003DMG400002729	1	1
OK	1-to-1	g02068	Sotub09g011550.1.1	PGSC0003DMG400002730	1	1
OK	1-to-1	g02069	Sotub09g011560.1.1	PGSC0003DMG400002731	1	1
OK	singleton	g02070	PGSC0003DMG400002732	-	1	0
OK	singleton	g02071	PGSC0003DMG400002733	-	1	0
OK	1-to-many	g02072	PGSC0003DMG402002714	PGSC0003DMG400002738|PGSC0003DMG401002714|Sotub09g011120.1.1|Sotub09g011130.1.1	1	4
OK	singleton	g02073	PGSC0003DMG400002740	-	1	0
OK	1-to-1	g02074	Sotub09g011430.1.1	PGSC0003DMG400002741	1	1
OK	singleton	g02075	PGSC0003DMG400002744	-	1	0
OK	1-to-1	g02076	Sotub02g012160.1.1	PGSC0003DMG400002745	1	1
OK	1-to-1	g02077	Sotub02g012150.1.1	PGSC0003DMG400002746	1	1
OK	1-to-1	g02078	Sotub01g038800.1.1	PGSC0003DMG400002747	1	1
OK	1-to-1	g02079	Sotub01g038790.1.1	PGSC0003DMG400002748	1	1
OK	1-to-1	g02080	Sotub01g038780.1.1	PGSC0003DMG400002749	1	1
OK	many-to-1	g02081	Sotub01g038750.1.1|Sotub01g038760.1.1	PGSC0003DMG400002750	2	1
OK	singleton	g02082	PGSC0003DMG400002751	-	1	0
OK	1-to-1	g02083	Sotub01g038680.1.1	PGSC0003DMG400002752	1	1
OK	1-to-1	g02084	Sotub01g038640.1.1	PGSC0003DMG400002754	1	1
OK	1-to-1	g02085	Sotub01g038620.1.1	PGSC0003DMG400002755	1	1
OK	1-to-1	g02086	Sotub01g038610.1.1	PGSC0003DMG400002756	1	1
OK	1-to-1	g02087	Sotub01g038600.1.1	PGSC0003DMG400002757	1	1
OK	1-to-1	g02088	Sotub01g038580.1.1	PGSC0003DMG400002758	1	1
OK	1-to-1	g02089	Sotub01g038530.1.1	PGSC0003DMG400002759	1	1
OK	1-to-1	g02090	Sotub01g038520.1.1	PGSC0003DMG400002761	1	1
OK	1-to-1	g02091	Sotub01g038430.1.1	PGSC0003DMG400002762	1	1
OK	1-to-1	g02092	Sotub01g038420.1.1	PGSC0003DMG400002763	1	1
OK	1-to-1	g02093	Sotub01g038410.1.1	PGSC0003DMG400002764	1	1
OK	1-to-1	g02094	Sotub01g038390.1.1	PGSC0003DMG400002765	1	1
OK	1-to-1	g02095	Sotub01g038370.1.1	PGSC0003DMG400002766	1	1
OK	many-to-1	g02096	Sotub01g038340.1.1|Sotub01g038350.1.1	PGSC0003DMG400002768	2	1
OK	1-to-1	g02097	Sotub01g038330.1.1	PGSC0003DMG400002769	1	1
OK	1-to-1	g02098	Sotub01g038320.1.1	PGSC0003DMG400002770	1	1
OK	1-to-1	g02099	Sotub01g038270.1.1	PGSC0003DMG400002772	1	1
OK	1-to-1	g02100	Sotub01g038260.1.1	PGSC0003DMG400002773	1	1
OK	1-to-1	g02101	Sotub01g038230.1.1	PGSC0003DMG400002774	1	1
OK	1-to-1	g02102	Sotub01g038220.1.1	PGSC0003DMG400002775	1	1
OK	1-to-1	g02103	Sotub01g038210.1.1	PGSC0003DMG400002776	1	1
OK	1-to-1	g02104	Sotub01g038190.1.1	PGSC0003DMG400002777	1	1
OK	1-to-1	g02105	Sotub01g038180.1.1	PGSC0003DMG400002778	1	1
OK	1-to-1	g02106	Sotub01g038150.1.1	PGSC0003DMG400002779	1	1
OK	1-to-1	g02107	Sotub02g012210.1.1	PGSC0003DMG400002780	1	1
OK	1-to-1	g02108	Sotub02g012200.1.1	PGSC0003DMG400002781	1	1
OK	1-to-1	g02109	Sotub02g012180.1.1	PGSC0003DMG400002782	1	1
OK	1-to-1	g02110	Sotub02g012140.1.1	PGSC0003DMG400002783	1	1
OK	1-to-1	g02111	Sotub02g012130.1.1	PGSC0003DMG400002784	1	1
OK	1-to-1	g02112	Sotub02g012120.1.1	PGSC0003DMG400002785	1	1
OK	1-to-1	g02113	Sotub01g038770.1.1	PGSC0003DMG400002786	1	1
OK	1-to-1	g02114	Sotub01g038740.1.1	PGSC0003DMG400002787	1	1
OK	1-to-1	g02115	Sotub01g038650.1.1	PGSC0003DMG400002789	1	1
OK	1-to-1	g02116	Sotub01g038570.1.1	PGSC0003DMG400002790	1	1
OK	1-to-1	g02117	Sotub01g038560.1.1	PGSC0003DMG400002791	1	1
OK	1-to-1	g02118	PGSC0003DMG400002792	Sotub01g038550.1.1	1	1
OK	1-to-1	g02119	Sotub01g038540.1.1	PGSC0003DMG400002793	1	1
OK	1-to-1	g02120	PGSC0003DMG400002795	Sotub01g038510.1.1	1	1
OK	1-to-1	g02121	Sotub01g038480.1.1	PGSC0003DMG400002796	1	1
OK	1-to-1	g02122	Sotub01g038400.1.1	PGSC0003DMG400002798	1	1
OK	1-to-1	g02123	Sotub01g038380.1.1	PGSC0003DMG400002799	1	1
OK	1-to-1	g02124	Sotub01g038310.1.1	PGSC0003DMG400002800	1	1
OK	1-to-1	g02125	Sotub01g038300.1.1	PGSC0003DMG400002801	1	1
OK	1-to-1	g02126	Sotub01g038280.1.1	PGSC0003DMG400002802	1	1
OK	1-to-1	g02127	Sotub01g038200.1.1	PGSC0003DMG400002804	1	1
OK	1-to-1	g02128	PGSC0003DMG400002805	Sotub01g038170.1.1	1	1
OK	1-to-1	g02129	Sotub01g038160.1.1	PGSC0003DMG400002806	1	1
OK	1-to-1	g02130	Sotub01g038120.1.1	PGSC0003DMG400002807	1	1
OK	many-to-1	g02131	PGSC0003DMG400002808|PGSC0003DMG400002809	Sotub01g038110.1.1	2	1
OK	1-to-1	g02132	Sotub01g038090.1.1	PGSC0003DMG400002810	1	1
OK	1-to-1	g02133	Sotub01g038100.1.1	PGSC0003DMG400002816	1	1
OK	1-to-1	g02134	Sotub04g005050.1.1	PGSC0003DMG400002817	1	1
OK	1-to-1	g02135	Sotub04g005110.1.1	PGSC0003DMG400002818	1	1
OK	1-to-1	g02136	Sotub04g005130.1.1	PGSC0003DMG400002819	1	1
OK	many-to-1	g02137	Sotub04g005160.1.1|Sotub04g005170.1.1	PGSC0003DMG400002820	2	1
OK	singleton	g02138	PGSC0003DMG400002821	-	1	0
OK	1-to-1	g02139	Sotub04g005220.1.1	PGSC0003DMG400002823	1	1
OK	1-to-1	g02140	Sotub04g005230.1.1	PGSC0003DMG400002824	1	1
OK	1-to-1	g02141	Sotub04g005290.1.1	PGSC0003DMG400002825	1	1
OK	1-to-1	g02142	Sotub04g005330.1.1	PGSC0003DMG400002826	1	1
OK	1-to-1	g02143	Sotub04g005350.1.1	PGSC0003DMG400002827	1	1
OK	1-to-1	g02144	Sotub04g005370.1.1	PGSC0003DMG400002828	1	1
OK	1-to-1	g02145	Sotub04g005400.1.1	PGSC0003DMG400002830	1	1
OK	1-to-1	g02146	Sotub04g005410.1.1	PGSC0003DMG400002831	1	1
OK	1-to-1	g02147	Sotub04g005430.1.1	PGSC0003DMG400002832	1	1
OK	many-to-1	g02148	Sotub04g005440.1.1|Sotub04g005450.1.1	PGSC0003DMG400002833	2	1
OK	1-to-1	g02149	Sotub04g005460.1.1	PGSC0003DMG400002834	1	1
OK	1-to-1	g02150	Sotub04g005480.1.1	PGSC0003DMG400002835	1	1
OK	1-to-1	g02151	Sotub04g005510.1.1	PGSC0003DMG400002837	1	1
OK	1-to-1	g02152	Sotub04g005520.1.1	PGSC0003DMG400002838	1	1
OK	1-to-1	g02153	PGSC0003DMG400002839	Sotub04g005530.1.1	1	1
OK	many-to-1	g02154	Sotub04g005550.1.1|Sotub04g005560.1.1	PGSC0003DMG400002840	2	1
OK	1-to-1	g02155	Sotub04g005670.1.1	PGSC0003DMG400002842	1	1
OK	1-to-1	g02156	Sotub04g005690.1.1	PGSC0003DMG400002843	1	1
OK	1-to-1	g02157	Sotub04g005040.1.1	PGSC0003DMG400002844	1	1
OK	1-to-1	g02158	Sotub04g005060.1.1	PGSC0003DMG400002845	1	1
OK	1-to-1	g02159	PGSC0003DMG400002846	Sotub04g005070.1.1	1	1
OK	singleton	g02160	PGSC0003DMG400002847	-	1	0
OK	1-to-1	g02161	Sotub04g005090.1.1	PGSC0003DMG400002848	1	1
OK	1-to-1	g02162	Sotub04g005120.1.1	PGSC0003DMG400002849	1	1
OK	1-to-1	g02163	Sotub04g005140.1.1	PGSC0003DMG400002850	1	1
OK	1-to-1	g02164	Sotub04g005150.1.1	PGSC0003DMG400002851	1	1
OK	1-to-1	g02165	Sotub04g005190.1.1	PGSC0003DMG400002852	1	1
OK	1-to-1	g02166	Sotub04g005200.1.1	PGSC0003DMG400002853	1	1
OK	1-to-1	g02167	Sotub04g005210.1.1	PGSC0003DMG400002854	1	1
OK	1-to-1	g02168	Sotub04g005240.1.1	PGSC0003DMG400002855	1	1
OK	1-to-1	g02169	PGSC0003DMG400002856	Sotub04g005250.1.1	1	1
OK	1-to-many	g02170	PGSC0003DMG400002857	Sotub04g005260.1.1|Sotub04g005270.1.1|Sotub04g005280.1.1	1	3
OK	1-to-1	g02171	Sotub04g005320.1.1	PGSC0003DMG400002859	1	1
OK	1-to-1	g02172	Sotub04g005340.1.1	PGSC0003DMG400002860	1	1
OK	1-to-1	g02173	Sotub04g005360.1.1	PGSC0003DMG400002861	1	1
OK	singleton	g02174	PGSC0003DMG400002862	-	1	0
OK	1-to-1	g02175	Sotub04g005380.1.1	PGSC0003DMG400002864	1	1
OK	1-to-1	g02176	Sotub04g005470.1.1	PGSC0003DMG400002865	1	1
OK	1-to-1	g02177	Sotub04g005500.1.1	PGSC0003DMG400002867	1	1
OK	1-to-1	g02178	Sotub04g005540.1.1	PGSC0003DMG400002868	1	1
OK	1-to-1	g02179	Sotub04g005680.1.1	PGSC0003DMG400002870	1	1
OK	singleton	g02180	PGSC0003DMG400002871	-	1	0
OK	1-to-1	g02181	Sotub04g005300.1.1	PGSC0003DMG400002873	1	1
OK	singleton	g02182	PGSC0003DMG400002874	-	1	0
OK	singleton	g02183	PGSC0003DMG400002877	-	1	0
OK	1-to-1	g02184	Sotub12g008240.1.1	PGSC0003DMG400002879	1	1
OK	1-to-1	g02185	Sotub12g008260.1.1	PGSC0003DMG400002880	1	1
OK	1-to-1	g02186	Sotub12g008340.1.1	PGSC0003DMG400002883	1	1
OK	1-to-1	g02187	Sotub12g008350.1.1	PGSC0003DMG400002884	1	1
OK	1-to-1	g02188	Sotub12g008380.1.1	PGSC0003DMG400002885	1	1
OK	many-to-1	g02189	Sotub12g008400.1.1|Sotub12g008410.1.1	PGSC0003DMG400002886	2	1
OK	1-to-1	g02190	Sotub12g008450.1.1	PGSC0003DMG400002887	1	1
OK	1-to-1	g02191	Sotub12g008480.1.1	PGSC0003DMG400002889	1	1
OK	1-to-1	g02192	Sotub12g008490.1.1	PGSC0003DMG400002890	1	1
OK	1-to-1	g02193	Sotub12g008500.1.1	PGSC0003DMG400002891	1	1
OK	1-to-1	g02194	PGSC0003DMG400002892	Sotub12g008580.1.1	1	1
OK	1-to-1	g02195	Sotub12g008610.1.1	PGSC0003DMG400002893	1	1
OK	1-to-1	g02196	Sotub12g008660.1.1	PGSC0003DMG400002894	1	1
OK	1-to-1	g02197	Sotub12g008670.1.1	PGSC0003DMG400002895	1	1
OK	1-to-1	g02198.1	Sotub12g008680.1.1	PGSC0003DMG400002896	1	1
OK	singleton	g02198.2	Sotub12g008690.1.1	-	1	0
OK	1-to-1	g02199	Sotub12g008710.1.1	PGSC0003DMG400002898	1	1
OK	1-to-1	g02200	Sotub12g008760.1.1	PGSC0003DMG400002899	1	1
OK	1-to-1	g02201	Sotub12g008770.1.1	PGSC0003DMG400002900	1	1
OK	1-to-1	g02202	Sotub12g008800.1.1	PGSC0003DMG400002901	1	1
OK	1-to-1	g02203	Sotub12g008810.1.1	PGSC0003DMG400002902	1	1
OK	1-to-1	g02204	Sotub12g008820.1.1	PGSC0003DMG400002903	1	1
OK	1-to-1	g02205	Sotub12g008860.1.1	PGSC0003DMG400002904	1	1
OK	1-to-1	g02206	Sotub12g008900.1.1	PGSC0003DMG400002905	1	1
OK	1-to-1	g02207	PGSC0003DMG400002906	Sotub12g008150.1.1	1	1
OK	1-to-1	g02208	Sotub12g008170.1.1	PGSC0003DMG400002908	1	1
OK	1-to-1	g02209	Sotub12g008210.1.1	PGSC0003DMG400002910	1	1
OK	many-to-1	g02210	Sotub12g008270.1.1|Sotub12g008280.1.1	PGSC0003DMG400002911	2	1
OK	1-to-1	g02211	Sotub12g008300.1.1	PGSC0003DMG400002912	1	1
OK	1-to-1	g02212	Sotub12g008330.1.1	PGSC0003DMG400002913	1	1
OK	1-to-1	g02213	Sotub12g008360.1.1	PGSC0003DMG400002914	1	1
OK	1-to-1	g02214	Sotub12g008470.1.1	PGSC0003DMG400002916	1	1
OK	many-to-1	g02215	Sotub12g008560.1.1|Sotub12g008570.1.1	PGSC0003DMG400002918	2	1
OK	1-to-1	g02216	Sotub12g008590.1.1	PGSC0003DMG400002920	1	1
OK	1-to-1	g02217	Sotub12g008600.1.1	PGSC0003DMG400002921	1	1
OK	1-to-1	g02218	Sotub12g008620.1.1	PGSC0003DMG400002922	1	1
OK	1-to-1	g02219	Sotub12g008630.1.1	PGSC0003DMG400002923	1	1
OK	singleton	g02220	PGSC0003DMG400002924	-	1	0
OK	1-to-1	g02221	Sotub12g008700.1.1	PGSC0003DMG400002926	1	1
OK	1-to-1	g02222	Sotub12g008720.1.1	PGSC0003DMG400002927	1	1
OK	1-to-1	g02223	Sotub12g008730.1.1	PGSC0003DMG400002928	1	1
OK	1-to-1	g02224	Sotub12g008750.1.1	PGSC0003DMG400002929	1	1
OK	1-to-1	g02225	Sotub12g008780.1.1	PGSC0003DMG400002930	1	1
OK	1-to-1	g02226	Sotub12g008790.1.1	PGSC0003DMG400002931	1	1
OK	1-to-1	g02227	Sotub12g008840.1.1	PGSC0003DMG400002932	1	1
OK	1-to-1	g02228	Sotub12g008850.1.1	PGSC0003DMG400002933	1	1
OK	1-to-1	g02229	Sotub12g008870.1.1	PGSC0003DMG400002934	1	1
OK	singleton	g02230	PGSC0003DMG400002936	-	1	0
OK	1-to-1	g02231	Sotub12g008370.1.1	PGSC0003DMG400002937	1	1
OK	singleton	g02232	PGSC0003DMG400002938	-	1	0
OK	singleton	g02233	PGSC0003DMG400002939	-	1	0
OK	singleton	g02234	PGSC0003DMG400002940	-	1	0
OK	singleton	g02235	PGSC0003DMG400002941	-	1	0
OK	singleton	g02236	PGSC0003DMG400002942	-	1	0
OK	1-to-1	g02237	Sotub04g015000.1.1	PGSC0003DMG400002943	1	1
OK	singleton	g02238	PGSC0003DMG400002944	-	1	0
OK	1-to-1	g02239	Sotub04g014970.1.1	PGSC0003DMG400002945	1	1
OK	1-to-1	g02240	Sotub04g014940.1.1	PGSC0003DMG400002946	1	1
OK	many-to-1	g02241	Sotub04g014920.1.1|Sotub04g014930.1.1	PGSC0003DMG400002947	2	1
OK	1-to-1	g02242	Sotub04g014890.1.1	PGSC0003DMG400002948	1	1
OK	many-to-1	g02243	PGSC0003DMG400002951|PGSC0003DMG400002952	Sotub04g014840.1.1	2	1
OK	1-to-1	g02244	PGSC0003DMG400002953	Sotub04g014830.1.1	1	1
OK	1-to-1	g02245	Sotub04g015160.1.1	PGSC0003DMG400002954	1	1
OK	singleton	g02246	PGSC0003DMG400002955	-	1	0
OK	singleton	g02247	PGSC0003DMG400002956	-	1	0
OK	singleton	g02248	PGSC0003DMG400002958	-	1	0
OK	1-to-1	g02249	Sotub04g014980.1.1	PGSC0003DMG400002959	1	1
OK	many-to-1	g02250	Sotub04g014950.1.1|Sotub04g014960.1.1	PGSC0003DMG400002960	2	1
OK	1-to-1	g02251	Sotub04g014910.1.1	PGSC0003DMG400002961	1	1
OK	1-to-1	g02252	Sotub04g014900.1.1	PGSC0003DMG400002962	1	1
OK	1-to-1	g02253	PGSC0003DMG400002963	Sotub04g014860.1.1	1	1
OK	1-to-1	g02254	Sotub04g014810.1.1	PGSC0003DMG400002965	1	1
OK	singleton	g02255	PGSC0003DMG400002966	-	1	0
OK	many-to-1	g02256	Sotub04g014790.1.1|Sotub04g014800.1.1	PGSC0003DMG400002967	2	1
OK	1-to-1	g02257	Sotub04g015050.1.1	PGSC0003DMG400002971	1	1
OK	1-to-1	g02258	PGSC0003DMG400002972	Sotub04g015010.1.1	1	1
OK	1-to-1	g02259	Sotub11g028550.1.1	PGSC0003DMG400002980	1	1
OK	many-to-1	g02260	Sotub11g028440.1.1|Sotub11g028450.1.1	PGSC0003DMG400002982	2	1
OK	1-to-1	g02261	Sotub11g028400.1.1	PGSC0003DMG400002983	1	1
OK	1-to-1	g02262	Sotub11g028380.1.1	PGSC0003DMG400002984	1	1
OK	1-to-1	g02263	Sotub11g028340.1.1	PGSC0003DMG400002985	1	1
OK	1-to-1	g02264	Sotub11g028280.1.1	PGSC0003DMG400002987	1	1
OK	1-to-1	g02265	Sotub11g028260.1.1	PGSC0003DMG400002988	1	1
OK	1-to-1	g02266	Sotub11g028250.1.1	PGSC0003DMG400002989	1	1
OK	1-to-1	g02267	Sotub11g028240.1.1	PGSC0003DMG400002990	1	1
OK	singleton	g02268	PGSC0003DMG400002991	-	1	0
OK	1-to-1	g02269	Sotub11g028230.1.1	PGSC0003DMG400002992	1	1
OK	1-to-1	g02270	Sotub11g028220.1.1	PGSC0003DMG400002993	1	1
OK	1-to-1	g02271	Sotub11g028140.1.1	PGSC0003DMG400002995	1	1
OK	1-to-1	g02272	PGSC0003DMG400002996	Sotub11g028130.1.1	1	1
OK	1-to-1	g02273	Sotub11g028390.1.1	PGSC0003DMG400002998	1	1
OK	singleton	g02274	PGSC0003DMG400002999	-	1	0
OK	1-to-1	g02275	Sotub11g028370.1.1	PGSC0003DMG400003000	1	1
OK	1-to-1	g02276	Sotub11g028360.1.1	PGSC0003DMG400003001	1	1
OK	1-to-1	g02277	Sotub11g028330.1.1	PGSC0003DMG400003002	1	1
OK	1-to-1	g02278	Sotub11g028320.1.1	PGSC0003DMG400003003	1	1
OK	1-to-1	g02279	Sotub11g028310.1.1	PGSC0003DMG400003004	1	1
OK	1-to-1	g02280	PGSC0003DMG400003006	Sotub11g028290.1.1	1	1
OK	1-to-1	g02281	Sotub11g028270.1.1	PGSC0003DMG400003007	1	1
OK	1-to-1	g02282	PGSC0003DMG400003008	Sotub11g028180.1.1	1	1
OK	1-to-1	g02283	Sotub11g028170.1.1	PGSC0003DMG400003009	1	1
OK	1-to-1	g02284	Sotub11g028120.1.1	PGSC0003DMG400003011	1	1
OK	1-to-1	g02285	Sotub11g028090.1.1	PGSC0003DMG400003012	1	1
OK	1-to-1	g02286	Sotub11g028080.1.1	PGSC0003DMG400003013	1	1
OK	1-to-1	g02287	PGSC0003DMG400003020	Sotub11g028510.1.1	1	1
OK	singleton	g02288	PGSC0003DMG400003022	-	1	0
OK	singleton	g02289	PGSC0003DMG400003026	-	1	0
OK	singleton	g02290	PGSC0003DMG400003027	-	1	0
OK	singleton	g02291	PGSC0003DMG400003028	-	1	0
OK	singleton	g02292	PGSC0003DMG400003029	-	1	0
OK	singleton	g02293	PGSC0003DMG400003030	-	1	0
OK	singleton	g02294	PGSC0003DMG400003031	-	1	0
OK	1-to-1	g02295	Sotub08g026440.1.1	PGSC0003DMG400003032	1	1
OK	1-to-1	g02296	Sotub08g026470.1.1	PGSC0003DMG400003033	1	1
OK	1-to-1	g02297	Sotub08g026510.1.1	PGSC0003DMG400003035	1	1
OK	1-to-1	g02298	Sotub08g026520.1.1	PGSC0003DMG400003036	1	1
OK	1-to-1	g02299	Sotub08g026600.1.1	PGSC0003DMG400003039	1	1
OK	1-to-1	g02300	Sotub08g026650.1.1	PGSC0003DMG400003040	1	1
OK	1-to-1	g02301	Sotub08g026660.1.1	PGSC0003DMG400003041	1	1
OK	1-to-1	g02302	Sotub08g026680.1.1	PGSC0003DMG400003042	1	1
OK	1-to-1	g02303	Sotub08g026700.1.1	PGSC0003DMG400003043	1	1
OK	1-to-1	g02304	PGSC0003DMG400003044	Sotub08g026710.1.1	1	1
OK	1-to-1	g02305	Sotub08g026740.1.1	PGSC0003DMG400003045	1	1
OK	1-to-1	g02306	Sotub08g026890.1.1	PGSC0003DMG400003046	1	1
OK	1-to-1	g02307	Sotub08g026450.1.1	PGSC0003DMG400003047	1	1
OK	1-to-1	g02308	Sotub08g026460.1.1	PGSC0003DMG400003048	1	1
OK	1-to-1	g02309	PGSC0003DMG400003049	Sotub08g026490.1.1	1	1
OK	1-to-1	g02310	Sotub08g026550.1.1	PGSC0003DMG400003050	1	1
OK	1-to-1	g02311	Sotub08g026560.1.1	PGSC0003DMG400003051	1	1
OK	1-to-1	g02312	Sotub08g026580.1.1	PGSC0003DMG400003052	1	1
OK	1-to-1	g02313	Sotub08g026590.1.1	PGSC0003DMG400003053	1	1
OK	1-to-1	g02314	Sotub08g026620.1.1	PGSC0003DMG400003054	1	1
OK	1-to-1	g02315	Sotub08g026630.1.1	PGSC0003DMG400003055	1	1
OK	1-to-1	g02316	Sotub08g026690.1.1	PGSC0003DMG400003056	1	1
OK	1-to-1	g02317	Sotub08g026720.1.1	PGSC0003DMG400003057	1	1
OK	1-to-1	g02318	Sotub08g026730.1.1	PGSC0003DMG400003058	1	1
OK	1-to-1	g02319	PGSC0003DMG400003059	Sotub08g026750.1.1	1	1
OK	1-to-1	g02320	Sotub08g026800.1.1	PGSC0003DMG400003060	1	1
OK	1-to-1	g02321	Sotub08g026810.1.1	PGSC0003DMG400003061	1	1
OK	1-to-1	g02322	Sotub08g026820.1.1	PGSC0003DMG400003062	1	1
